1721032136150941952 5080130.61970 3646694.45803 -5080365.65190 0.00000 0.00000 0.00000 0.00000
1721032136250925312 5080130.66894 3646694.42435 -5080365.73316 0.00000 0.00000 0.00000 0.00000
1721032136350935040 5080130.72090 3646694.38292 -5080365.82490 0.00000 0.00000 0.00000 0.00000
1721032136450889472 5080130.77120 3646694.33586 -5080365.92190 0.00000 0.00000 0.00000 0.00000
1721032136550967808 5080130.83418 3646694.29347 -5080366.03482 0.00000 0.00000 0.00000 0.00000
1721032136650933760 5080130.90445 3646694.26094 -5080366.15619 0.00000 0.00000 0.00000 0.00000
1721032136750894336 5080130.97332 3646694.20762 -5080366.27579 0.00000 0.00000 0.00000 0.00000
1721032136850964992 5080131.04509 3646694.16116 -5080366.40915 0.00000 0.00000 0.00000 0.00000
1721032136950949888 5080131.11670 3646694.10701 -5080366.55127 0.00000 0.00000 0.00000 0.00000
1721032137050938624 5080131.20151 3646694.05166 -5080366.69942 0.00000 0.00000 0.00000 0.00000
1721032137150959616 5080131.27457 3646693.98705 -5080366.85669 0.00000 0.00000 0.00000 0.00000
1721032137250905344 5080131.35421 3646693.94532 -5080367.02369 0.00000 0.00000 0.00000 0.00000
1721032137350917632 5080131.44455 3646693.89075 -5080367.20435 0.00000 0.00000 0.00000 0.00000
1721032137450944256 5080131.52488 3646693.83363 -5080367.38841 0.00000 0.00000 0.00000 0.00000
1721032137550895104 5080131.61967 3646693.77127 -5080367.58132 0.00000 0.00000 0.00000 0.00000
1721032137650944512 5080131.71042 3646693.73037 -5080367.79494 0.00000 0.00000 0.00000 0.00000
1721032137750925056 5080131.80241 3646693.67484 -5080368.00046 0.00000 0.00000 0.00000 0.00000
1721032137850942208 5080131.89381 3646693.61184 -5080368.23525 0.00000 0.00000 0.00000 0.00000
1721032137950996992 5080131.99292 3646693.56470 -5080368.48951 0.00000 0.00000 0.00000 0.00000
1721032138050903808 5080132.09848 3646693.50798 -5080368.73820 0.00000 0.00000 0.00000 0.00000
1721032138150949376 5080132.19823 3646693.47255 -5080368.99192 0.00000 0.00000 0.00000 0.00000
1721032138250953728 5080132.30830 3646693.40212 -5080369.24738 0.00000 0.00000 0.00000 0.00000
1721032138350927872 5080132.40046 3646693.37845 -5080369.51662 0.00000 0.00000 0.00000 0.00000
1721032138450980864 5080132.49758 3646693.34036 -5080369.80165 0.00000 0.00000 0.00000 0.00000
1721032138550941952 5080132.58597 3646693.31289 -5080370.09260 0.00000 0.00000 0.00000 0.00000
1721032138650935040 5080132.67129 3646693.30387 -5080370.39520 0.00000 0.00000 0.00000 0.00000
1721032138750946816 5080132.75408 3646693.29583 -5080370.69755 0.00000 0.00000 0.00000 0.00000
1721032138850927104 5080132.83716 3646693.28103 -5080371.01348 0.00000 0.00000 0.00000 0.00000
1721032138950948608 5080132.91626 3646693.28024 -5080371.32463 0.00000 0.00000 0.00000 0.00000
1721032139050940672 5080132.98567 3646693.28310 -5080371.65865 0.00000 0.00000 0.00000 0.00000
1721032139150922752 5080133.05350 3646693.29464 -5080371.98923 0.00000 0.00000 0.00000 0.00000
