1721032137412696320 1.07969 0.14932 0.06620 0.01316 -0.02931 0.06001 0.99768
1721032137512617728 1.25032 0.20141 0.06973 0.01207 -0.02869 0.06897 0.99713
1721032137612556032 1.41870 0.25877 0.07367 0.01112 -0.02767 0.07830 0.99648
1721032137712494336 1.59306 0.31288 0.07839 0.01126 -0.02668 0.08804 0.99570
1721032137812353792 1.79054 0.36412 0.08537 0.01143 -0.02609 0.09820 0.99476
1721032137912317440 2.00039 0.40435 0.08660 0.01224 -0.02449 0.10874 0.99369
1721032138012260352 2.24062 0.42723 0.08685 0.01390 -0.02230 0.11971 0.99246
1721032138112227840 2.48487 0.44699 0.08905 0.01549 -0.02054 0.13081 0.99107
1721032138212185600 2.74622 0.45694 0.08732 0.01702 -0.01873 0.14214 0.98952
1721032138312214528 3.02415 0.46376 0.08411 0.01856 -0.01656 0.15388 0.98778
1721032138412207104 3.25162 0.48968 0.08244 0.01978 -0.01583 0.16582 0.98583
1721032138512153600 3.48255 0.53361 0.08311 0.02074 -0.01562 0.17811 0.98367
1721032138612176896 3.73757 0.58822 0.08127 0.02128 -0.01524 0.19063 0.98131
1721032138712145664 4.00446 0.65544 0.07962 0.02237 -0.01434 0.20340 0.97874
1721032138812239616 4.26931 0.73783 0.07728 0.02322 -0.01384 0.21605 0.97601
1721032138912138240 4.53131 0.83585 0.07415 0.02370 -0.01356 0.22897 0.97305
1721032139012124416 4.80141 0.95233 0.07053 0.02386 -0.01344 0.24261 0.96974
1721032139112103680 5.08346 1.08829 0.06741 0.02326 -0.01280 0.25606 0.96630
1721032139212172800 5.35914 1.23072 0.06708 0.02236 -0.01224 0.26968 0.96261
1721032139312166400 5.62801 1.38510 0.06593 0.02220 -0.01209 0.28363 0.95860
1721032139412162560 5.90518 1.54978 0.06592 0.02215 -0.01133 0.29738 0.95444
1721032139512163840 6.16728 1.71412 0.06754 0.02209 -0.01042 0.31162 0.94989
1721032139612166912 6.42419 1.88582 0.06856 0.02176 -0.00984 0.32566 0.94519
1721032139712081408 6.68261 2.07288 0.06804 0.02134 -0.00943 0.33981 0.94021
1721032139812106496 6.94633 2.27257 0.06708 0.02050 -0.00865 0.35439 0.93483
1721032139912076800 7.20875 2.47522 0.06590 0.02001 -0.00770 0.36858 0.92935
1721032140012131328 7.45757 2.67743 0.06529 0.01998 -0.00690 0.38277 0.92360
1721032140112058880 7.69959 2.90916 0.06384 0.01968 -0.00676 0.39715 0.91752
1721032140212021504 7.93977 3.15313 0.06159 0.01929 -0.00651 0.41143 0.91121
1721032140312108800 8.17274 3.40588 0.05887 0.01879 -0.00659 0.42593 0.90454
1721032140412050688 8.39934 3.67758 0.05532 0.01770 -0.00650 0.44007 0.89776
1721032140512051712 8.61724 3.96543 0.05232 0.01704 -0.00604 0.45408 0.89078
1721032140612035840 8.83554 4.26648 0.04907 0.01748 -0.00542 0.46813 0.88347
1721032140712011264 9.05027 4.57262 0.04600 0.01822 -0.00501 0.48159 0.87619
1721032140811992320 9.25600 4.89035 0.04280 0.01869 -0.00453 0.49491 0.86873
1721032140911991552 9.45068 5.22164 0.03934 0.01780 -0.00444 0.50766 0.86136
1721032141011989504 9.63415 5.55881 0.03513 0.01652 -0.00476 0.51944 0.85433
1721032141111941376 9.81055 5.88661 0.03010 0.01507 -0.00500 0.53025 0.84769
1721032141211965440 9.98271 6.21401 0.02501 0.01458 -0.00522 0.53982 0.84164
1721032141312028160 10.15382 6.54255 0.02315 0.01542 -0.00523 0.54799 0.83633
1721032141411999744 10.32021 6.87455 0.02157 0.01697 -0.00537 0.55496 0.83169
1721032141511999488 10.48440 7.21543 0.01860 0.01830 -0.00399 0.56071 0.82780
1721032141612000256 10.64128 7.56986 0.01299 0.01758 -0.00228 0.56513 0.82481
1721032141712057856 10.79853 7.90652 0.00444 0.01694 -0.00139 0.56832 0.82263
1721032141812004608 10.95185 8.27369 -0.00435 0.01527 -0.00330 0.57071 0.82100
1721032141912007680 11.09927 8.61115 -0.00643 0.01358 -0.00649 0.57121 0.82066
1721032142011979008 11.26296 8.98818 -0.00701 0.01292 -0.00716 0.57078 0.82097
1721032142112008960 11.42561 9.32875 -0.00667 0.01340 -0.00593 0.56977 0.82167
1721032142212004096 11.59555 9.65978 -0.01541 0.01539 -0.00511 0.56761 0.82314
1721032142312014848 11.77455 10.03101 -0.03244 0.01611 -0.00399 0.56500 0.82492
1721032142411954944 11.93622 10.36558 -0.04358 0.01393 -0.00391 0.56136 0.82744
1721032142511976448 12.10166 10.69814 -0.05063 0.00634 -0.00520 0.55785 0.82990
1721032142612051200 12.27533 11.08336 -0.05778 -0.00410 -0.00450 0.55492 0.83188
1721032142712020736 12.44104 11.42543 -0.06115 -0.00341 -0.00350 0.54926 0.83564
1721032142812016640 12.63794 11.77752 -0.06781 0.00464 -0.00407 0.54198 0.84037
1721032142912035584 12.84233 12.06595 -0.07497 0.01221 -0.00285 0.53438 0.84515
1721032143012044032 13.03393 12.43005 -0.08798 0.01154 -0.00237 0.52698 0.84979
1721032143112048640 13.20638 12.79823 -0.10390 0.00612 -0.00454 0.51905 0.85471
1721032143212023552 13.39006 13.14663 -0.12434 -0.00034 -0.00916 0.51058 0.85978
1721032143312051200 13.58761 13.48967 -0.13580 -0.00331 -0.01099 0.50325 0.86406
1721032143412037376 13.82386 13.81353 -0.13085 -0.00006 -0.00629 0.49450 0.86916
1721032143512069120 14.05530 14.14945 -0.12384 0.00433 -0.00177 0.48400 0.87505
1721032143612030208 14.27291 14.49149 -0.12335 0.00261 -0.00243 0.47475 0.88012
1721032143711972352 14.49559 14.82371 -0.13314 -0.00081 -0.00531 0.46519 0.88520
1721032143811974400 14.73248 15.13773 -0.14555 -0.00264 -0.00755 0.45499 0.89046
1721032143912067584 14.98970 15.44413 -0.15549 -0.00171 -0.00715 0.44426 0.89587
1721032144012042240 15.25217 15.74951 -0.16118 -0.00026 -0.00622 0.43359 0.90109
1721032144111993344 15.51664 16.05115 -0.16248 0.00022 -0.00645 0.42234 0.90641
1721032144212034304 15.78294 16.35011 -0.16431 -0.00143 -0.00842 0.41135 0.91144
1721032144312031744 16.06144 16.63580 -0.16711 -0.00304 -0.00957 0.39986 0.91652
1721032144411997184 16.35532 16.91250 -0.16800 -0.00333 -0.00908 0.38771 0.92173
1721032144511984128 16.65659 17.17482 -0.16895 -0.00272 -0.00838 0.37529 0.92687
1721032144612044032 16.96163 17.41938 -0.17329 -0.00285 -0.00850 0.36264 0.93188
1721032144712046336 17.27212 17.66351 -0.17606 -0.00302 -0.00884 0.34970 0.93682
1721032144812047872 17.58791 17.89347 -0.17830 -0.00333 -0.00883 0.33700 0.94146
1721032144912051456 17.91324 18.11180 -0.17853 -0.00281 -0.00825 0.32367 0.94613
1721032145012059392 18.24355 18.31934 -0.17829 -0.00225 -0.00756 0.31051 0.95054
1721032145112049920 18.56956 18.51105 -0.17922 -0.00238 -0.00724 0.29725 0.95477
1721032145212078592 18.89874 18.69288 -0.18119 -0.00296 -0.00703 0.28355 0.95893
1721032145312058880 19.22519 18.86300 -0.18480 -0.00423 -0.00747 0.27010 0.96279
1721032145412052992 19.55106 19.01883 -0.18679 -0.00471 -0.00732 0.25619 0.96659
1721032145512050944 19.87875 19.16031 -0.18937 -0.00451 -0.00696 0.24211 0.97021
1721032145612001536 20.20127 19.28720 -0.19166 -0.00401 -0.00651 0.22804 0.97362
1721032145712004096 20.51643 19.40440 -0.19319 -0.00511 -0.00667 0.21406 0.97678
1721032145812006400 20.82671 19.51280 -0.19482 -0.00672 -0.00821 0.20068 0.97960
1721032145912082688 21.12849 19.60628 -0.19553 -0.00681 -0.00937 0.18767 0.98216
1721032146012054528 21.42963 19.68343 -0.19753 -0.00567 -0.01003 0.17424 0.98464
1721032146112058368 21.72697 19.75334 -0.20001 -0.00447 -0.00991 0.16152 0.98681
1721032146212060160 22.00884 19.81297 -0.20242 -0.00315 -0.00974 0.14921 0.98875
1721032146312097536 22.28865 19.86646 -0.20472 -0.00333 -0.00950 0.13699 0.99052
1721032146412015104 22.55813 19.91393 -0.20646 -0.00414 -0.00981 0.12552 0.99203
